Fecha,EEUU_Precio,Europa_Precio,Japon_Precio,AsiaExJapon_Precio,Latam_Precio,EEUU_FwdP/E,Europa_FwdP/E,Japon_FwdP/E,AsiaExJapon_FwdP/E,Latam_FwdP/E,EEUU_FwdP/S,Europa_FwdP/S,Japon_FwdP/S,AsiaExJapon_FwdP/S,Latam_FwdP/S,EEUU_DY,Europa_DY,Japon_DY,AsiaExJapon_DY,Latam_DY
20/09/2016,291.0802,58.9798,60.9313,68.3717,37.7074,17.0674,14.3761,14.2579,12.6948,13.8967,1.7939,1.1138,0.7518,1.1467,1.2272,2.2601,3.9076,2.418,2.6999,2.9443
21/09/2016,294.3317,59.7389,62.7147,70.0775,38.7567,17.0674,14.3761,14.2579,12.6948,13.8967,1.7939,1.1138,0.7518,1.1467,1.2272,2.2601,3.9076,2.418,2.6999,2.9443
22/09/2016,296.1396,60.4372,63.5073,70.3294,39.2124,17.0674,14.3761,14.2579,12.6948,13.8967,1.7939,1.1138,0.7518,1.1467,1.2272,2.2601,3.9076,2.418,2.6999,2.9443
23/09/2016,294.5881,59.9818,62.6156,69.3906,38.6325,17.1888,14.8062,14.6267,13.0141,14.4135,1.8104,1.1466,0.7715,1.1766,1.2838,2.2364,3.7876,2.3584,2.6304,2.8231
24/09/2016,294.5881,59.9818,62.6156,69.3906,38.6325,17.1888,14.8062,14.6267,13.0141,14.4135,1.8104,1.1466,0.7715,1.1766,1.2838,2.2364,3.7876,2.3584,2.6304,2.8231
25/09/2016,294.5881,59.9818,62.6156,69.3906,38.6325,17.1888,14.8062,14.6267,13.0141,14.4135,1.8104,1.1466,0.7715,1.1766,1.2838,2.2364,3.7876,2.3584,2.6304,2.8231
26/09/2016,292.1637,59.3138,62.0707,68.5434,38.1768,17.1888,14.8062,14.6267,13.0141,14.4135,1.8104,1.1466,0.7715,1.1766,1.2838,2.2364,3.7876,2.3584,2.6304,2.8231
27/09/2016,293.9402,59.3593,62.7642,69.4936,38.8948,17.1888,14.8062,14.6267,13.0141,14.4135,1.8104,1.1466,0.7715,1.1766,1.2838,2.2364,3.7876,2.3584,2.6304,2.8231
28/09/2016,295.4861,60.0273,62.6652,69.9516,39.5575,17.1888,14.8062,14.6267,13.0141,14.4135,1.8104,1.1466,0.7715,1.1766,1.2838,2.2364,3.7876,2.3584,2.6304,2.8231
29/09/2016,292.8282,59.162,62.2193,68.9327,38.6049,17.1888,14.8062,14.6267,13.0141,14.4135,1.8104,1.1466,0.7715,1.1766,1.2838,2.2364,3.7876,2.3584,2.6304,2.8231
30/09/2016,295.025,59.7844,62.1203,69.2876,38.7153,17.1867,14.6866,14.2787,12.7762,14.221,1.812,1.1399,0.7544,1.1529,1.2678,2.2362,3.8103,2.4127,2.6777,2.8545
01/10/2016,295.025,59.7844,62.1203,69.2876,38.7153,17.1867,14.6866,14.2787,12.7762,14.221,1.812,1.1399,0.7544,1.1529,1.2678,2.2362,3.8103,2.4127,2.6777,2.8545
02/10/2016,295.025,59.7844,62.1203,69.2876,38.7153,17.1867,14.6866,14.2787,12.7762,14.221,1.812,1.1399,0.7544,1.1529,1.2678,2.2362,3.8103,2.4127,2.6777,2.8545
03/10/2016,294.1165,59.6933,61.9221,69.6539,39.599,17.1867,14.6866,14.2787,12.7762,14.221,1.812,1.1399,0.7544,1.1529,1.2678,2.2362,3.8103,2.4127,2.6777,2.8545
04/10/2016,292.8282,59.7844,61.5753,68.9098,39.2262,17.1867,14.6866,14.2787,12.7762,14.221,1.812,1.1399,0.7544,1.1529,1.2678,2.2362,3.8103,2.4127,2.6777,2.8545
05/10/2016,294.1165,59.9362,61.9716,69.8829,39.9027,17.1867,14.6866,14.2787,12.7762,14.221,1.812,1.1399,0.7544,1.1529,1.2678,2.2362,3.8103,2.4127,2.6777,2.8545
06/10/2016,294.4012,59.5719,61.6744,69.9516,40.0546,17.1867,14.6866,14.2787,12.7762,14.221,1.812,1.1399,0.7544,1.1529,1.2678,2.2362,3.8103,2.4127,2.6777,2.8545
07/10/2016,293.2486,59.1164,61.6744,69.5509,40.1927,17.0328,14.5758,14.4053,12.9335,14.6095,1.797,1.1339,0.7711,1.1788,1.3049,2.251,3.8419,2.3677,2.6483,2.7887
08/10/2016,293.2486,59.1164,61.6744,69.5509,40.1927,17.0328,14.5758,14.4053,12.9335,14.6095,1.797,1.1339,0.7711,1.1788,1.3049,2.251,3.8419,2.3677,2.6483,2.7887
09/10/2016,293.2486,59.1164,61.6744,69.5509,40.1927,17.0328,14.5758,14.4053,12.9335,14.6095,1.797,1.1339,0.7711,1.1788,1.3049,2.251,3.8419,2.3677,2.6483,2.7887
10/10/2016,294.7267,59.2531,61.8726,70.089,41.0349,17.0328,14.5758,14.4053,12.9335,14.6095,1.797,1.1339,0.7711,1.1788,1.3049,2.251,3.8419,2.3677,2.6483,2.7887
11/10/2016,291.0925,58.3725,61.3276,68.2572,40.6345,17.0328,14.5758,14.4053,12.9335,14.6095,1.797,1.1339,0.7711,1.1788,1.3049,2.251,3.8419,2.3677,2.6483,2.7887
12/10/2016,291.4586,58.2055,61.2286,68.2686,40.4274,17.0328,14.5758,14.4053,12.9335,14.6095,1.797,1.1339,0.7711,1.1788,1.3049,2.251,3.8419,2.3677,2.6483,2.7887
13/10/2016,290.5636,57.9475,61.1295,67.6161,40.6069,17.0328,14.5758,14.4053,12.9335,14.6095,1.797,1.1339,0.7711,1.1788,1.3049,2.251,3.8419,2.3677,2.6483,2.7887
14/10/2016,290.5907,58.0082,61.1295,67.6962,40.8002,16.8558,14.4958,14.343,12.7197,14.7206,1.7779,1.1264,0.7706,1.1606,1.3184,2.2728,3.855,2.3841,2.7029,2.7773
15/10/2016,290.5907,58.0082,61.1295,67.6962,40.8002,16.8558,14.4958,14.343,12.7197,14.7206,1.7779,1.1264,0.7706,1.1606,1.3184,2.2728,3.855,2.3841,2.7029,2.7773
16/10/2016,290.5907,58.0082,61.1295,67.6962,40.8002,16.8558,14.4958,14.343,12.7197,14.7206,1.7779,1.1264,0.7706,1.1606,1.3184,2.2728,3.855,2.3841,2.7029,2.7773
17/10/2016,289.6279,57.7956,61.179,67.5474,41.2006,16.8558,14.4958,14.343,12.7197,14.7206,1.7779,1.1264,0.7706,1.1606,1.3184,2.2728,3.855,2.3841,2.7029,2.7773
18/10/2016,291.4179,58.5092,61.5258,68.6006,42.2223,16.8558,14.4958,14.343,12.7197,14.7206,1.7779,1.1264,0.7706,1.1606,1.3184,2.2728,3.855,2.3841,2.7029,2.7773
19/10/2016,292.1366,58.6003,61.7239,68.9212,42.4709,16.8558,14.4958,14.343,12.7197,14.7206,1.7779,1.1264,0.7706,1.1606,1.3184,2.2728,3.855,2.3841,2.7029,2.7773
20/10/2016,291.6349,58.6154,62.2689,68.6121,42.7884,16.8558,14.4958,14.343,12.7197,14.7206,1.7779,1.1264,0.7706,1.1606,1.3184,2.2728,3.855,2.3841,2.7029,2.7773
21/10/2016,291.7705,58.4636,62.2689,68.532,42.9265,16.8721,14.5321,14.5216,12.8036,15.1767,1.7823,1.1322,0.7813,1.1718,1.3607,2.2642,3.8342,2.3574,2.6856,2.6926
22/10/2016,291.7705,58.4636,62.2689,68.532,42.9265,16.8721,14.5321,14.5216,12.8036,15.1767,1.7823,1.1322,0.7813,1.1718,1.3607,2.2642,3.8342,2.3574,2.6856,2.6926
23/10/2016,291.7705,58.4636,62.2689,68.532,42.9265,16.8721,14.5321,14.5216,12.8036,15.1767,1.7823,1.1322,0.7813,1.1718,1.3607,2.2642,3.8342,2.3574,2.6856,2.6926
24/10/2016,293.0587,58.3877,62.3679,68.9556,43.2164,16.8721,14.5321,14.5216,12.8036,15.1767,1.7823,1.1322,0.7813,1.1718,1.3607,2.2642,3.8342,2.3574,2.6856,2.6926
25/10/2016,292.1231,58.2359,62.4175,68.8983,43.2717,16.8721,14.5321,14.5216,12.8036,15.1767,1.7823,1.1322,0.7813,1.1718,1.3607,2.2642,3.8342,2.3574,2.6856,2.6926
26/10/2016,291.5128,57.9171,62.3184,68.2686,42.8437,16.8721,14.5321,14.5216,12.8036,15.1767,1.7823,1.1322,0.7813,1.1718,1.3607,2.2642,3.8342,2.3574,2.6856,2.6926
27/10/2016,290.7128,58.0234,62.4175,67.6847,42.9403,16.8721,14.5321,14.5216,12.8036,15.1767,1.7823,1.1322,0.7813,1.1718,1.3607,2.2642,3.8342,2.3574,2.6856,2.6926
28/10/2016,289.8584,57.9475,62.5166,67.3871,42.4985,16.7376,14.5123,14.7732,12.6642,15.0346,1.7686,1.1359,0.797,1.163,1.3568,2.2818,3.8237,2.3262,2.7181,2.7149
29/10/2016,289.8584,57.9475,62.5166,67.3871,42.4985,16.7376,14.5123,14.7732,12.6642,15.0346,1.7686,1.1359,0.797,1.163,1.3568,2.2818,3.8237,2.3262,2.7181,2.7149
30/10/2016,289.8584,57.9475,62.5166,67.3871,42.4985,16.7376,14.5123,14.7732,12.6642,15.0346,1.7686,1.1359,0.797,1.163,1.3568,2.2818,3.8237,2.3262,2.7181,2.7149
31/10/2016,289.7771,57.8867,62.5661,67.4558,42.8989,16.7376,14.5123,14.7732,12.6642,15.0346,1.7686,1.1359,0.797,1.163,1.3568,2.2818,3.8237,2.3262,2.7181,2.7149
01/11/2016,287.7972,57.6286,62.3184,67.2955,41.601,16.7376,14.5123,14.7732,12.6642,15.0346,1.7686,1.1359,0.797,1.163,1.3568,2.2818,3.8237,2.3262,2.7181,2.7149
02/11/2016,285.9937,57.2187,61.9221,66.7231,40.9245,16.7376,14.5123,14.7732,12.6642,15.0346,1.7686,1.1359,0.797,1.163,1.3568,2.2818,3.8237,2.3262,2.7181,2.7149
03/11/2016,284.8003,57.0973,62.0707,66.5399,40.8416,16.7376,14.5123,14.7732,12.6642,15.0346,1.7686,1.1359,0.797,1.163,1.3568,2.2818,3.8237,2.3262,2.7181,2.7149
04/11/2016,284.3257,56.5811,61.3276,65.9903,40.8416,16.4125,13.9074,14.1794,12.3952,14.2776,1.7361,1.094,0.7716,1.1408,1.299,2.3327,3.991,2.4092,2.7776,2.8668
05/11/2016,284.3257,56.5811,61.3276,65.9903,40.8416,16.4125,13.9074,14.1794,12.3952,14.2776,1.7361,1.094,0.7716,1.1408,1.299,2.3327,3.991,2.4092,2.7776,2.8668
06/11/2016,284.3257,56.5811,61.3276,65.9903,40.8416,16.4125,13.9074,14.1794,12.3952,14.2776,1.7361,1.094,0.7716,1.1408,1.299,2.3327,3.991,2.4092,2.7776,2.8668
07/11/2016,290.6314,57.492,61.7611,67.6733,42.8575,16.4125,13.9074,14.1794,12.3952,14.2776,1.7361,1.094,0.7716,1.1408,1.299,2.3327,3.991,2.4092,2.7776,2.8668
08/11/2016,291.9739,57.6742,61.6868,67.9939,43.465,16.4125,13.9074,14.1794,12.3952,14.2776,1.7361,1.094,0.7716,1.1408,1.299,2.3327,3.991,2.4092,2.7776,2.8668
09/11/2016,295.2013,57.9626,61.1667,66.0819,41.5872,16.4125,13.9074,14.1794,12.3952,14.2776,1.7361,1.094,0.7716,1.1408,1.299,2.3327,3.991,2.4092,2.7776,2.8668
10/11/2016,295.7844,57.7501,61.2162,64.9371,38.6049,16.4125,13.9074,14.1794,12.3952,14.2776,1.7361,1.094,0.7716,1.1408,1.299,2.3327,3.991,2.4092,2.7776,2.8668
11/11/2016,295.2556,57.1884,61.3029,63.8036,37.7212,17.0026,14.1018,14.4986,12.1257,13.01,1.7979,1.1085,0.7931,1.117,1.195,2.2505,3.9217,2.3467,2.8462,3.0986
12/11/2016,295.2556,57.1884,61.3029,63.8036,37.7212,17.0026,14.1018,14.4986,12.1257,13.01,1.7979,1.1085,0.7931,1.117,1.195,2.2505,3.9217,2.3467,2.8462,3.0986
13/11/2016,295.2556,57.1884,61.3029,63.8036,37.7212,17.0026,14.1018,14.4986,12.1257,13.01,1.7979,1.1085,0.7931,1.117,1.195,2.2505,3.9217,2.3467,2.8462,3.0986
14/11/2016,295.3369,56.7178,61.3772,63.2999,37.5417,17.0026,14.1018,14.4986,12.1257,13.01,1.7979,1.1085,0.7931,1.117,1.195,2.2505,3.9217,2.3467,2.8462,3.0986
15/11/2016,297.6829,57.0517,61.4763,64.2845,38.3563,17.0026,14.1018,14.4986,12.1257,13.01,1.7979,1.1085,0.7931,1.117,1.195,2.2505,3.9217,2.3467,2.8462,3.0986
16/11/2016,297.3032,56.3686,61.179,63.6548,38.0664,17.0026,14.1018,14.4986,12.1257,13.01,1.7979,1.1085,0.7931,1.117,1.195,2.2505,3.9217,2.3467,2.8462,3.0986
17/11/2016,298.6457,56.6267,62.0955,63.9296,37.5969,17.0026,14.1018,14.4986,12.1257,13.01,1.7979,1.1085,0.7931,1.117,1.195,2.2505,3.9217,2.3467,2.8462,3.0986
18/11/2016,298.0491,56.0042,61.1667,63.8265,37.4865,17.1075,13.9767,14.9449,12.1022,13.662,1.8107,1.108,0.8212,1.1139,1.2416,2.2346,3.9444,2.2635,2.854,2.98
19/11/2016,298.0491,56.0042,61.1667,63.8265,37.4865,17.1075,13.9767,14.9449,12.1022,13.662,1.8107,1.108,0.8212,1.1139,1.2416,2.2346,3.9444,2.2635,2.854,2.98
20/11/2016,298.0491,56.0042,61.1667,63.8265,37.4865,17.1075,13.9767,14.9449,12.1022,13.662,1.8107,1.108,0.8212,1.1139,1.2416,2.2346,3.9444,2.2635,2.854,2.98
21/11/2016,300.2188,56.5508,61.662,64.0097,38.6187,17.1075,13.9767,14.9449,12.1022,13.662,1.8107,1.108,0.8212,1.1139,1.2416,2.2346,3.9444,2.2635,2.854,2.98
22/11/2016,300.7205,56.6115,61.8106,64.7195,38.9638,17.1075,13.9767,14.9449,12.1022,13.662,1.8107,1.108,0.8212,1.1139,1.2416,2.2346,3.9444,2.2635,2.854,2.98
23/11/2016,301.046,56.2016,61.8106,64.3761,38.812,17.1075,13.9767,14.9449,12.1022,13.662,1.8107,1.108,0.8212,1.1139,1.2416,2.2346,3.9444,2.2635,2.854,2.98
24/11/2016,301.046,56.2016,61.8106,64.3761,38.812,17.1075,13.9767,14.9449,12.1022,13.662,1.8107,1.108,0.8212,1.1139,1.2416,2.2346,3.9444,2.2635,2.854,2.98
25/11/2016,302.1444,56.657,61.2905,64.7539,38.3839,17.3211,14.1329,15.448,12.2964,13.8323,1.8345,1.1247,0.8423,1.1313,1.2583,2.2041,3.8999,2.2035,2.8067,3.1067
26/11/2016,302.1444,56.657,61.2905,64.7539,38.3839,17.3211,14.1329,15.448,12.2964,13.8323,1.8345,1.1247,0.8423,1.1313,1.2583,2.2041,3.8999,2.2035,2.8067,3.1067
27/11/2016,302.1444,56.657,61.2905,64.7539,38.3839,17.3211,14.1329,15.448,12.2964,13.8323,1.8345,1.1247,0.8423,1.1313,1.2583,2.2041,3.8999,2.2035,2.8067,3.1067
28/11/2016,300.8154,56.0194,61.823,64.9142,38.9915,17.3211,14.1329,15.448,12.2964,13.8323,1.8345,1.1247,0.8423,1.1313,1.2583,2.2041,3.8999,2.2035,2.8067,3.1067
29/11/2016,301.3036,56.49,61.8849,65.1546,38.3287,17.3211,14.1329,15.448,12.2964,13.8323,1.8345,1.1247,0.8423,1.1313,1.2583,2.2041,3.8999,2.2035,2.8067,3.1067
30/11/2016,300.4086,56.4445,61.7859,65.3492,38.812,17.3211,14.1329,15.448,12.2964,13.8323,1.8345,1.1247,0.8423,1.1313,1.2583,2.2041,3.8999,2.2035,2.8067,3.1067
01/12/2016,299.3238,56.3686,61.2657,65.0973,37.3898,17.3211,14.1329,15.448,12.2964,13.8323,1.8345,1.1247,0.8423,1.1313,1.2583,2.2041,3.8999,2.2035,2.8067,3.1067
02/12/2016,299.5678,56.5356,61.4515,64.8226,37.7212,17.1207,13.9923,15.4283,12.2476,13.5357,1.8207,1.1162,0.8511,1.1419,1.2401,2.2271,3.9339,2.1819,2.8045,3.1894
03/12/2016,299.5678,56.5356,61.4515,64.8226,37.7212,17.1207,13.9923,15.4283,12.2476,13.5357,1.8207,1.1162,0.8511,1.1419,1.2401,2.2271,3.9339,2.1819,2.8045,3.1894
04/12/2016,299.5678,56.5356,61.4515,64.8226,37.7212,17.1207,13.9923,15.4283,12.2476,13.5357,1.8207,1.1162,0.8511,1.1419,1.2401,2.2271,3.9339,2.1819,2.8045,3.1894
05/12/2016,301.3036,57.4313,61.3772,64.9714,38.2321,17.1207,13.9923,15.4283,12.2476,13.5357,1.8207,1.1162,0.8511,1.1419,1.2401,2.2271,3.9339,2.1819,2.8045,3.1894
06/12/2016,302.3885,57.993,61.6496,65.1889,38.6739,17.1207,13.9923,15.4283,12.2476,13.5357,1.8207,1.1162,0.8511,1.1419,1.2401,2.2271,3.9339,2.1819,2.8045,3.1894
07/12/2016,306.2939,58.8128,62.5661,66.0361,39.2124,17.1207,13.9923,15.4283,12.2476,13.5357,1.8207,1.1162,0.8511,1.1419,1.2401,2.2271,3.9339,2.1819,2.8045,3.1894
08/12/2016,307.0262,58.5547,63.2844,66.2422,39.1433,17.1207,13.9923,15.4283,12.2476,13.5357,1.8207,1.1162,0.8511,1.1419,1.2401,2.2271,3.9339,2.1819,2.8045,3.1894
09/12/2016,308.9789,58.8583,63.4702,65.8186,39.2124,17.5973,14.4247,15.7627,12.4151,13.8467,1.8735,1.1538,0.8756,1.1592,1.2752,2.1611,3.8076,2.1159,2.7602,3.1181
10/12/2016,308.9789,58.8583,63.4702,65.8186,39.2124,17.5973,14.4247,15.7627,12.4151,13.8467,1.8735,1.1538,0.8756,1.1592,1.2752,2.1611,3.8076,2.1159,2.7602,3.1181
11/12/2016,308.9789,58.8583,63.4702,65.8186,39.2124,17.5973,14.4247,15.7627,12.4151,13.8467,1.8735,1.1538,0.8756,1.1592,1.2752,2.1611,3.8076,2.1159,2.7602,3.1181
12/12/2016,308.5992,58.7672,62.8509,65.166,38.8672,17.5973,14.4247,15.7627,12.4151,13.8467,1.8735,1.1538,0.8756,1.1592,1.2752,2.1611,3.8076,2.1159,2.7602,3.1181
13/12/2016,310.6062,59.4504,63.594,65.9102,39.0191,17.5973,14.4247,15.7627,12.4151,13.8467,1.8735,1.1538,0.8756,1.1592,1.2752,2.1611,3.8076,2.1159,2.7602,3.1181
14/12/2016,308.2602,58.5851,62.6156,64.4104,37.735,17.5973,14.4247,15.7627,12.4151,13.8467,1.8735,1.1538,0.8756,1.1592,1.2752,2.1611,3.8076,2.1159,2.7602,3.1181
15/12/2016,309.2908,58.5699,62.6156,64.2616,37.8869,17.5973,14.4247,15.7627,12.4151,13.8467,1.8735,1.1538,0.8756,1.1592,1.2752,2.1611,3.8076,2.1159,2.7602,3.1181
16/12/2016,308.8162,58.7521,62.0707,63.9639,37.3208,17.5342,14.6336,15.8988,12.1057,12.8697,1.8695,1.175,0.8873,1.1311,1.1931,2.1674,3.7443,2.0899,2.8321,3.3307
17/12/2016,308.8162,58.7521,62.0707,63.9639,37.3208,17.5342,14.6336,15.8988,12.1057,12.8697,1.8695,1.175,0.8873,1.1311,1.1931,2.1674,3.7443,2.0899,2.8321,3.3307
18/12/2016,308.8162,58.7521,62.0707,63.9639,37.3208,17.5342,14.6336,15.8988,12.1057,12.8697,1.8695,1.175,0.8873,1.1311,1.1931,2.1674,3.7443,2.0899,2.8321,3.3307
19/12/2016,309.3857,58.5395,62.6032,63.5976,36.7823,17.5342,14.6336,15.8988,12.1057,12.8697,1.8695,1.175,0.8873,1.1311,1.1931,2.1674,3.7443,2.0899,2.8321,3.3307
20/12/2016,310.6062,58.7521,62.6652,63.609,37.1551,17.5342,14.6336,15.8988,12.1057,12.8697,1.8695,1.175,0.8873,1.1311,1.1931,2.1674,3.7443,2.0899,2.8321,3.3307
21/12/2016,309.8388,58.8432,62.3351,63.2748,37.2241,17.5342,14.6336,15.8988,12.1057,12.8697,1.8695,1.175,0.8873,1.1311,1.1931,2.1674,3.7443,2.0899,2.8321,3.3307
22/12/2016,309.3887,58.7388,62.2349,62.6957,37.2304,17.5342,14.6336,15.8988,12.1057,12.8697,1.8695,1.175,0.8873,1.1311,1.1931,2.1674,3.7443,2.0899,2.8321,3.3307
23/12/2016,309.5933,58.9071,62.3476,62.8231,37.8025,17.456,14.5317,15.7062,11.8333,12.9585,1.8653,1.169,0.8821,1.108,1.2012,2.1735,3.7581,2.1011,2.8972,3.1427
24/12/2016,309.5933,58.9071,62.3476,62.8231,37.8025,17.456,14.5317,15.7062,11.8333,12.9585,1.8653,1.169,0.8821,1.108,1.2012,2.1735,3.7581,2.1011,2.8972,3.1427
25/12/2016,309.5933,58.9071,62.3476,62.8231,37.8025,17.456,14.5317,15.7062,11.8333,12.9585,1.8653,1.169,0.8821,1.108,1.2012,2.1735,3.7581,2.1011,2.8972,3.1427
26/12/2016,309.5933,58.9071,62.3476,62.8231,37.8025,17.456,14.5317,15.7062,11.8333,12.9585,1.8653,1.169,0.8821,1.108,1.2012,2.1735,3.7581,2.1011,2.8972,3.1427
27/12/2016,310.4662,58.9835,61.9592,62.9158,37.97,17.456,14.5317,15.7062,11.8333,12.9585,1.8653,1.169,0.8821,1.108,1.2012,2.1735,3.7581,2.1011,2.8972,3.1427
28/12/2016,307.9158,58.6164,61.8715,63.0084,38.4863,17.456,14.5317,15.7062,11.8333,12.9585,1.8653,1.169,0.8821,1.108,1.2012,2.1735,3.7581,2.1011,2.8972,3.1427
29/12/2016,307.8885,59.0294,61.245,63.8308,38.877,17.456,14.5317,15.7062,11.8333,12.9585,1.8653,1.169,0.8821,1.108,1.2012,2.1735,3.7581,2.1011,2.8972,3.1427
30/12/2016,306.852,59.366,61.22,63.6223,38.4863,17.1555,14.6536,15.367,12.0536,13.2617,1.8425,1.1811,0.864,1.1299,1.232,2.2004,3.7169,2.1428,2.8391,3.0652
31/12/2016,306.852,59.366,61.22,63.6223,38.4863,17.1555,14.6536,15.367,12.0536,13.2617,1.8425,1.1811,0.864,1.1299,1.232,2.2004,3.7169,2.1428,2.8391,3.0652
01/01/2017,306.852,59.366,61.22,63.6223,38.4863,17.1555,14.6536,15.367,12.0536,13.2617,1.8425,1.1811,0.864,1.1299,1.232,2.2004,3.7169,2.1428,2.8391,3.0652
02/01/2017,306.852,59.366,61.22,63.6223,38.4863,17.1555,14.6536,15.367,12.0536,13.2617,1.8425,1.1811,0.864,1.1299,1.232,2.2004,3.7169,2.1428,2.8391,3.0652
03/01/2017,309.0205,59.5036,61.7212,64.2477,39.5469,17.1555,14.6536,15.367,12.0536,13.2617,1.8425,1.1811,0.864,1.1299,1.232,2.2004,3.7169,2.1428,2.8391,3.0652
04/01/2017,310.889,60.0237,62.9616,64.8848,39.7143,17.1555,14.6536,15.367,12.0536,13.2617,1.8425,1.1811,0.864,1.1299,1.232,2.2004,3.7169,2.1428,2.8391,3.0652
05/01/2017,310.6025,60.5438,63.325,65.7998,40.1748,17.1555,14.6536,15.367,12.0536,13.2617,1.8425,1.1811,0.864,1.1299,1.232,2.2004,3.7169,2.1428,2.8391,3.0652
06/01/2017,311.83,60.2837,63.2247,65.4755,39.7701,17.4498,14.6172,15.7515,12.296,13.6414,1.877,1.1727,0.8822,1.1554,1.2715,2.1665,3.7238,2.1096,2.7758,2.9591
07/01/2017,311.83,60.2837,63.2247,65.4755,39.7701,17.4498,14.6172,15.7515,12.296,13.6414,1.877,1.1727,0.8822,1.1554,1.2715,2.1665,3.7238,2.1096,2.7758,2.9591
08/01/2017,311.83,60.2837,63.2247,65.4755,39.7701,17.4498,14.6172,15.7515,12.296,13.6414,1.877,1.1727,0.8822,1.1554,1.2715,2.1665,3.7238,2.1096,2.7758,2.9591
09/01/2017,310.8208,60.0543,63.2874,65.5334,39.6445,17.4498,14.6172,15.7515,12.296,13.6414,1.877,1.1727,0.8822,1.1554,1.2715,2.1665,3.7238,2.1096,2.7758,2.9591
10/01/2017,310.6844,60.0543,63.0493,66.1704,39.9515,17.4498,14.6172,15.7515,12.296,13.6414,1.877,1.1727,0.8822,1.1554,1.2715,2.1665,3.7238,2.1096,2.7758,2.9591
11/01/2017,311.5163,60.3755,63.4628,66.7959,40.6353,17.4498,14.6172,15.7515,12.296,13.6414,1.877,1.1727,0.8822,1.1554,1.2715,2.1665,3.7238,2.1096,2.7758,2.9591
12/01/2017,310.9162,60.4826,63.3625,66.877,40.9283,17.4498,14.6172,15.7515,12.296,13.6414,1.877,1.1727,0.8822,1.1554,1.2715,2.1665,3.7238,2.1096,2.7758,2.9591
13/01/2017,311.489,60.712,63.7635,66.9117,40.7888,17.3682,14.6668,15.6032,12.403,13.5946,1.8747,1.1804,0.8762,1.1675,1.2805,2.1719,3.6993,2.1238,2.7496,2.9812
14/01/2017,311.489,60.712,63.7635,66.9117,40.7888,17.3682,14.6668,15.6032,12.403,13.5946,1.8747,1.1804,0.8762,1.1675,1.2805,2.1719,3.6993,2.1238,2.7496,2.9812
15/01/2017,311.489,60.712,63.7635,66.9117,40.7888,17.3682,14.6668,15.6032,12.403,13.5946,1.8747,1.1804,0.8762,1.1675,1.2805,2.1719,3.6993,2.1238,2.7496,2.9812
16/01/2017,311.489,60.712,63.7635,66.9117,40.7888,17.3682,14.6668,15.6032,12.403,13.5946,1.8747,1.1804,0.8762,1.1675,1.2805,2.1719,3.6993,2.1238,2.7496,2.9812
17/01/2017,310.4662,60.6662,63.0493,66.8538,41.026,17.3682,14.6668,15.6032,12.403,13.5946,1.8747,1.1804,0.8762,1.1675,1.2805,2.1719,3.6993,2.1238,2.7496,2.9812
18/01/2017,311.0663,60.4367,63.0368,66.68,40.7888,17.3682,14.6668,15.6032,12.403,13.5946,1.8747,1.1804,0.8762,1.1675,1.2805,2.1719,3.6993,2.1238,2.7496,2.9812
19/01/2017,310.0706,60.2837,62.8614,66.5179,40.9423,17.3682,14.6668,15.6032,12.403,13.5946,1.8747,1.1804,0.8762,1.1675,1.2805,2.1719,3.6993,2.1238,2.7496,2.9812
20/01/2017,311.0935,60.605,63.2623,66.5526,41.5702,17.2999,14.5303,15.4423,12.2234,13.6406,1.8676,1.174,0.8683,1.1545,1.2985,2.175,3.7221,2.1442,2.781,2.9503
21/01/2017,311.0935,60.605,63.2623,66.5526,41.5702,17.2999,14.5303,15.4423,12.2234,13.6406,1.8676,1.174,0.8683,1.1545,1.2985,2.175,3.7221,2.1442,2.781,2.9503
22/01/2017,311.0935,60.605,63.2623,66.5526,41.5702,17.2999,14.5303,15.4423,12.2234,13.6406,1.8676,1.174,0.8683,1.1545,1.2985,2.175,3.7221,2.1442,2.781,2.9503
23/01/2017,310.3707,60.8038,63.2999,67.2592,42.5471,17.2999,14.5303,15.4423,12.2234,13.6406,1.8676,1.174,0.8683,1.1545,1.2985,2.175,3.7221,2.1442,2.781,2.9503
24/01/2017,312.2664,60.9262,63.4628,67.7225,42.6447,17.2999,14.5303,15.4423,12.2234,13.6406,1.8676,1.174,0.8683,1.1545,1.2985,2.175,3.7221,2.1442,2.781,2.9503
25/01/2017,314.8032,61.6604,64.1269,68.3595,43.2866,17.2999,14.5303,15.4423,12.2234,13.6406,1.8676,1.174,0.8683,1.1545,1.2985,2.175,3.7221,2.1442,2.781,2.9503
26/01/2017,314.7077,61.278,64.2146,68.2321,42.7843,17.2999,14.5303,15.4423,12.2234,13.6406,1.8676,1.174,0.8683,1.1545,1.2985,2.175,3.7221,2.1442,2.781,2.9503
27/01/2017,314.2304,61.2474,63.6883,68.3016,42.9936,17.4598,14.577,15.5808,12.3716,13.7816,1.8839,1.1774,0.877,1.1732,1.3336,2.1519,3.7093,2.1238,2.7266,3.0152
28/01/2017,314.2304,61.2474,63.6883,68.3016,42.9936,17.4598,14.577,15.5808,12.3716,13.7816,1.8839,1.1774,0.877,1.1732,1.3336,2.1519,3.7093,2.1238,2.7266,3.0152
